snapshot,time_star,marker_over_R,D_reference_mode_amp_over_R,D_reference_mode_spatial_corr,D_reference_mode_projection_fraction,D_uniform_amp_over_R,D_uniform_spatial_corr,D_uniform_projection_fraction,MA_reference_mode_amp_over_R,MA_reference_mode_spatial_corr,MA_reference_mode_projection_fraction,MA_uniform_amp_over_R,MA_uniform_spatial_corr,MA_uniform_projection_fraction,TTR_reference_mode_amp_over_R,TTR_reference_mode_spatial_corr,TTR_reference_mode_projection_fraction,TTR_uniform_amp_over_R,TTR_uniform_spatial_corr,TTR_uniform_projection_fraction,P_reference_mode_amp_over_R,P_reference_mode_spatial_corr,P_reference_mode_projection_fraction,P_uniform_amp_over_R,P_uniform_spatial_corr,P_uniform_projection_fraction
30,6.951158635623626,-0.0005958302411294804,-0.0010855994114487232,-0.3031544271468345,0.0919026066987254,-0.0014143080658867617,-0.388025648736131,0.1505639040770953,0.00014486582741438466,0.03492671763054683,0.001219875604443951,7.970925584131225e-05,0.01694902715896466,0.0002872695216353216,0.00019713969668317384,0.02661606419543552,0.0007084148732555447,0.00040186649470244217,0.052011576296151205,0.0027052040688103586,-0.0003015320747462325,-0.07435661936235247,0.005528906842997771,-0.0008973419752174678,-0.22876851536801865,0.052335033623687396
31,7.190853760989959,-0.0005594507613591302,-0.001051549833836143,-0.3034869495492267,0.0921043285466949,-0.0009593581890084501,-0.2720276489994518,0.07399904182016896,-0.00010655953033773295,-0.0264961004238715,0.0007020433376718833,-0.0006817704901879709,-0.1495106266916552,0.02235342749373148,0.0002448432337018952,0.03276868624204005,0.001073786798029265,-0.0006546098295851119,-0.08398503579225461,0.007053486237026286,-0.000866873475984357,-0.2216156781327291,0.04911350879422938,-0.0008233966359134326,-0.217623607226852,0.04736003442242716
32,7.4305488863562905,-0.001690788633495351,-0.0014462272117520408,-0.4377575113258549,0.1916316387222059,-0.0011943483021053716,-0.3551813668504268,0.12615380335773746,-0.0010497395659130237,-0.2607032841952437,0.06796620239018601,-0.0008071823956597189,-0.1767994120062758,0.03125803208576486,-0.00012442990974722136,-0.017862769378575186,0.0003190785298721633,0.00042803430911540383,0.0589048497156389,0.003469781320022003,-0.0010509478345800103,-0.30134985160710304,0.09081173306362302,-0.0008977315022437739,-0.26612669321416127,0.07082341684110431
33,7.670244011722622,-0.0011676353518059747,-0.0013880259692336553,-0.428614618042335,0.18371049079957674,-0.0012302795239412855,-0.37324610369118444,0.1393126539206504,-0.0012699632586676906,-0.2999747947723312,0.0899848774987022,-0.0008316310663817715,-0.17324811256750386,0.03001490850820249,-0.0017891877601035997,-0.2620663347954208,0.0686787638331056,-0.0012839160695275822,-0.1802770391902053,0.03249981085918681,-0.0013978454602630965,-0.39753160168170026,0.158031374335618,-0.0009848131586833817,-0.2895466143365349,0.08383724187375005
34,7.909939137088954,-0.0007628104845354505,-0.0007620447048915113,-0.21526724147619927,0.046339985252772296,-0.0003536593542891174,-0.09815326380198013,0.009634063194981102,-0.0017262075691554036,-0.36656354795204626,0.1343688346871921,-0.0021951855247285884,-0.4111229189941311,0.16902205452225488,-0.0018420344929368044,-0.24394850811026478,0.05951087460922392,-0.0025201031805343684,-0.3199390099570732,0.1023609700923122,-0.001025879938746282,-0.2615552684517093,0.06841115845484572,-0.000745130636837036,-0.19640453230541996,0.03857474031011075
35,8.149634262455287,0.0006733201057861015,5.685127818366733e-05,0.016654845978732485,0.0002773838945753016,8.175230919431689e-05,0.023530031897417664,0.0005536624010934927,-0.0004937229452830433,-0.1300548318098742,0.016914259277094668,-0.0008165801287346301,-0.18970823658758995,0.035989215029172995,-2.165162770217649e-05,-0.003323601840548069,1.104632919449451e-05,-0.00021870238246078852,-0.03218254757896263,0.0010357163686721934,0.00023750951392483957,0.06145286586386604,0.003776454722882311,0.0002685255805120595,0.07182885515470407,0.005159384432835457
36,8.389329387821618,-0.001201195488683714,-0.0012417617457583636,-0.3646071900747694,0.132938403054219,-0.0014666137570043033,-0.4230822509390722,0.17899859105967209,-0.00033888950689259207,-0.07861738576858036,0.006180693345085783,0.0004502846141397109,0.09212802971987266,0.008487573860065739,-1.614390324057944e-05,-0.002093824957691,4.384102953449718e-06,0.00042034205587809727,0.05226165229033271,0.0027312803001156376,-0.0006255721733976097,-0.17508568321493626,0.03065499646684101,-0.0005373369090902029,-0.15547910638598525,0.02417375252258452
37,8.62902451318795,0.001714468464455667,-0.00038644140356338454,-0.09196319831054776,0.008457229843505136,4.251613522450593e-05,0.009940455729689488,9.881266011391657e-05,-0.0007369392621027836,-0.13130660531690824,0.017241424599850317,-5.48409436649736e-05,-0.008617950531539586,7.426907136406344e-05,-0.0013735512904146673,-0.14516341263149465,0.02107241636682158,-0.0002665892746071427,-0.0270086842088681,0.0007294690226943612,-0.0002581751822088491,-0.05332366836452352,0.002843413607849686,0.0005477845702409029,0.11696810978838305,0.013681538707467232
38,8.868719638554282,0.00029676512923360217,-0.0001228714669007904,-0.03436980623924726,0.0011812835809233996,0.00029964818230383014,0.08234927652313977,0.006781403343884539,-5.53182453069216e-06,-0.0012104948065810028,1.4652976767595793e-06,0.0002627364212915087,0.05070596052136501,0.0025710944323942267,8.732092824789055e-05,0.011826331612297621,0.00013986211940403005,0.0006788655611785153,0.08813815439582542,0.007768334260302361,-0.00012452777773454333,-0.032051620812031036,0.0010273063966782208,0.00033712947291526216,0.08970830065129778,0.008047579205743635
39,9.108414763920614,0.000279361222410117,0.00040463177469354106,0.117719533407463,0.013857888545670796,0.0005730265130418007,0.16378923882591007,0.026826914755171006,5.976757459339668e-06,0.0013695685007563388,1.8757178782639655e-06,1.980295343014037e-05,0.004002140140689417,1.601712570571751e-05,-0.00026113451851449626,-0.03905479541172125,0.0015252770446514032,-0.00012236667954247383,-0.017543721518336712,0.0003077821647129507,1.5669047538351804e-05,0.004051793711900257,1.6417032283794465e-05,7.299823645296099e-05,0.019515031035245687,0.0003808364363066024
40,9.348109889286945,-0.0004228328855929004,-0.00031138260517280225,-0.09978208206060753,0.009956463900349814,7.342830604138642e-05,0.023117657387641332,0.0005344260830923679,0.0006832009106289113,0.152254277982018,0.02318136516382561,0.0004913453100279981,0.0965721903474063,0.009326187948495674,6.283430156175764e-05,0.009246293513503735,8.549394373786127e-05,0.00025702165121381466,0.036256765591819784,0.0013145530511801666,-0.00032432049391679875,-0.09163601310059473,0.00839715889697237,8.159847438622401e-06,0.002383559414732477,5.681355483559829e-06
41,9.587805014653277,0.00010684376805166661,-0.00041023283649098223,-0.11488165811022125,0.01319779537015376,-0.0002738189521611193,-0.07533657624264907,0.005675599719964475,-0.0007433305300496105,-0.19130117913900027,0.03659614113997188,-0.0006476943282468057,-0.14701104666499962,0.021612247841538697,-0.0009960712620586262,-0.1485460159262904,0.022065918847573716,-0.0008352721771802343,-0.11941175445504862,0.014259167102032826,-0.0012037355900281516,-0.3114166922771858,0.09698035622886347,-0.0010731952554221872,-0.28703951028608593,0.08239168046527601
42,9.827500140019609,-0.0011779986149954684,-0.0010179718493336185,-0.2965761236908253,0.08795739714347572,-0.000985925315383523,-0.2822061890975484,0.07964033316496126,-0.0019082645158677025,-0.4286121283641525,0.18370835658084875,-0.0017790251832686345,-0.3524132076078559,0.12419506889645773,-0.001972036530153124,-0.2791626648039662,0.07793179342045158,-0.0015752768472945694,-0.21377048159229445,0.04569781880020149,-0.0012890733908203506,-0.3636344179882819,0.13222998994567653,-0.0009097998397325692,-0.26532938159632347,0.07039968073828744
43,10.067195265385942,0.0008003756514224614,-0.00027785449559443155,-0.079557847967011,0.006329451173142037,-0.0009146707096886982,-0.2573075151932891,0.0662071573749447,-0.002530315122531175,-0.4941729772864298,0.24420693148013423,-0.002005637064256817,-0.34546251324995786,0.11934434806097732,-0.0027850557861872345,-0.4069937723154279,0.16564393070354236,-0.0020496739614776767,-0.2871356488753477,0.08244688085506695,-0.0003798969776874415,-0.09359128356004008,0.008759328358415827,-0.0007176345824553075,-0.18277848533634913,0.033407974701849995
44,10.306890390752274,-0.00025730666499932536,-0.0002874434986421782,-0.09891403105829102,0.009783985540200562,-0.00041335874058032244,-0.13975090724538933,0.019530316075909413,-0.0018552530790143533,-0.39640018492788925,0.1571331066108648,-0.001211593921788877,-0.22831370016175748,0.0521271456815529,-0.001852404031334556,-0.24080860723463796,0.05798878531828613,-0.000991823870316411,-0.12360023902261398,0.015277019086447305,-0.00033093726267119654,-0.09446689283775359,0.00892399384241962,5.7199511595694437e-05,0.01688023277978875,0.0002849422586998546
45,10.546585516118606,-2.5908344595037824e-05,-0.00043611808316884246,-0.14069823177623267,0.01979599242495849,-0.00036728686430617517,-0.1164158306134629,0.013552645617422488,0.00031829542156600494,0.07518518850700184,0.005652812570833403,0.0005749588397005848,0.11977959928405986,0.014347152404649953,4.8726475136576026e-05,0.007064098410492151,4.990148635311775e-05,0.0002837582456723394,0.039435622570921425,0.0015551683275561673,6.119379171777009e-05,0.018736901440310812,0.0003510714755839213,0.0003255107129044086,0.1030404732532599,0.01061733912825577
46,10.786280641484938,0.00036957725721104923,8.817399132957691e-05,0.030450118176180853,0.0009272096969433794,-9.564512667517374e-06,-0.003245139933438046,1.0530933187594286e-05,0.0005243554075675675,0.11891908060586212,0.014141747732143533,0.000696090781923806,0.13923097791670871,0.01938526521164303,0.00044724268577592404,0.0598814905348616,0.0035857929086767185,0.0008545235306916892,0.1096785871411894,0.012029392477287478,-1.0660078643415683e-05,-0.00296054816591854,8.764845442723631e-06,-0.00013732244917902888,-0.03942806039726696,0.0015545719466905318
47,11.02597576685127,-0.0009854904048428761,-0.0006818099981120541,-0.17132096027363883,0.02935087142908174,-2.2916122791236054e-05,-0.005657315182627239,3.200521507558467e-05,8.041872498289799e-05,0.020196965827446397,0.0004079174286350375,0.000619031209231288,0.13711522848445673,0.01880058588234478,4.304715493333298e-05,0.006215312042172387,3.863010378157309e-05,0.0010388000953609295,0.14378014947827428,0.020672731383994898,-0.0006926842328943222,-0.1518492792155384,0.023058203598278537,0.0002169423604623899,0.049167026489403826,0.0024173964938097375
48,11.265670892217601,-0.0008950777975665556,0.0005867526691968403,0.1478534635685371,0.021860646689212723,0.0012354358322576617,0.30585720946510003,0.09354863258177809,-6.711868114004612e-05,-0.015015664028007344,0.00022547016620199373,0.00036003942337832425,0.0710387621019947,0.0050465057209837984,0.0008646446131981446,0.10732687183467818,0.011519057417817436,0.001347567104928003,0.16035027102547886,0.025712209417944522,0.00047888729344711063,0.09953112704274217,0.009906445250398481,0.0010411322290093178,0.22370909901297345,0.05004576098119635
49,11.505366017583933,0.00018405146131590796,0.0004420656667203023,0.12009394222754806,0.014422554959753656,0.0013294751208225294,0.3548433160917003,0.12591377897495432,0.0008475981822838725,0.22830639138103045,0.052123808345428256,0.0007572693013055525,0.17989645427522544,0.03236273426079827,0.0015435845401952416,0.20840322600087077,0.04343190460757001,0.0018203221718175334,0.23559753486130314,0.05550619843272296,0.00029454939677715466,0.08586671026270142,0.00737309193133871,0.0005592305921115862,0.16854262666168504,0.028406617002020143
50,11.745061142950265,-1.5077307467528807e-05,-0.0005746942807713868,-0.18011898407418794,0.032442848423917564,-0.0006868812561977587,-0.2115077955398916,0.04473554757414458,-8.015996235520821e-07,-0.00021016482722190517,4.4169254601213244e-08,0.00020628500747323683,0.04769956240399088,0.0022752482535322205,-7.391676212559198e-05,-0.010864985078184404,0.00011804790074916978,0.0006555622971956428,0.09237376261163359,0.008532912019030437,-0.0009937499931298303,-0.2549175284038235,0.06498294628751417,-0.0012544995384413343,-0.33269418979106313,0.11068542392073194
51,11.984756268316596,-0.0017396583354184192,-0.0011622755050365804,-0.3384945775549606,0.11457857903411123,-0.0004268876924267498,-0.12214575112619955,0.014919584518183478,-0.0018026118406568217,-0.4129220261827624,0.17050459970687792,-0.0015703156012893086,-0.31724659894268703,0.10064540454070212,-0.0017554435249219143,-0.24462457411901758,0.05984118226291072,-0.0016183525615092497,-0.21618961388585956,0.04673794915211703,-0.0014871248667371185,-0.3612192535098224,0.13047934910619338,-0.0005421042143765294,-0.13613142440628012,0.01853176471088276
52,12.22445139368293,-0.000787281784324347,-6.091297284195686e-06,-0.0017342327070170478,3.0075630820876784e-06,0.0006667050840745304,0.1864890959832286,0.03477818292064185,-0.0015177818118209609,-0.32080789976895036,0.10291770855416489,-0.0010273200611555387,-0.19150745197501925,0.03667510416196431,-0.0016895637399564412,-0.22346954699709143,0.04993863843508525,-0.000765395674208433,-0.09704613360836584,0.009417952048332793,0.00022345490464627807,0.05513414172374716,0.0030397735836142368,0.0009280531437857338,0.23673132187294063,0.056041718755709825
53,12.464146519049262,0.00030001511469671,0.00045224566285974007,0.13964531802654015,0.019500814846733536,0.0001306583723321138,0.039637961578240996,0.0015711679980781091,-0.00033785092297705833,-0.08714532031878908,0.007594306853464354,-0.000169383301066383,-0.03853308251485282,0.0014847984480964565,-0.00022643987055409736,-0.033792722972043956,0.0011419481258653074,-6.512883837281593e-05,-0.009317343102111297,8.681288248246096e-05,-1.851551517575796e-08,-5.105319430355085e-06,2.6064286485961166e-11,-6.154618251045626e-05,-0.017544475543372896,0.00030780862209200965
54,12.703841644415593,-0.0010516728246187784,-0.0010038539691413484,-0.3046689420631033,0.0928231642578506,-0.001020671018445746,-0.30434454864214827,0.09262560428819293,-3.992717829611227e-07,-9.275864386508235e-05,8.60416601168918e-09,0.0006464595363931557,0.13245590279294997,0.01754456618469541,0.0003142080140047321,0.04544909211337106,0.0020656199739296876,0.0010048921206698043,0.13934001770377755,0.01941564053368904,-0.0009212917320643245,-0.24292478339372522,0.05901245038688832,-0.0006177936793422098,-0.16841092502148572,0.028362239666592487
55,12.943536769781925,-1.2086000451244491e-05,-0.00018200340875619173,-0.050805968976647284,0.002581246483656046,-0.0005216318943585879,-0.14306106516964984,0.020466468367474795,-0.0011069129423877011,-0.27239118874842216,0.07419695970777855,-0.0007812893780742875,-0.16956480263462395,0.028752222292518975,-0.0011514524651905008,-0.18321594622803675,0.03356808295223485,-0.0004941406345888785,-0.07537308487772253,0.005681101923984364,-0.0007459261739496432,-0.19339691209305768,0.03740236560712988,-0.0009395477376251182,-0.2518399882070177,0.06342337966011082
56,13.183231895148257,-0.0009818034301670834,-0.000857544266767558,-0.23389043912147195,0.05470473751243498,-0.0008281700947637418,-0.22192057315883307,0.04924874079114498,-0.0006146543656634994,-0.14041274407888302,0.019715738699761905,-0.0009332611139789448,-0.1880281728821197,0.0353545937973883,-0.000578824692644725,-0.0824691389057969,0.006801158871863622,-0.0010910811699252026,-0.14902184525672804,0.022207510363720203,-0.0012269630940456616,-0.3266521130752414,0.10670160297652027,-0.001079113088532051,-0.29701137506874187,0.08821575692022485
57,13.422927020514589,-0.0010113263695189886,-0.0007312158940861027,-0.22821586337541136,0.05208248029618442,-0.0007012998986759978,-0.21504338229404668,0.04624365626846352,-0.0018080867730559595,-0.39607205865381945,0.15687307564627462,-0.00228183809978515,-0.440843014008046,0.19434256299969824,-0.0018337162563465046,-0.25392300700406456,0.06447689348598622,-0.002877907577492341,-0.3820280273180683,0.14594541365653474,-0.001119106509170738,-0.31535901688776485,0.09945130953241756,-0.0009531193293903066,-0.27767274816901666,0.07710215507573417
58,13.66262214588092,-0.0008674541781551457,-0.0005623052625539739,-0.1667648665844881,0.02781052072694212,-0.0008404065613264854,-0.2448747166924387,0.059963626875202125,-0.0007833646820936808,-0.1958778721949387,0.03836814081561674,-0.0009449985413367417,-0.20839952628842248,0.04343036255723888,-0.0004158031994778163,-0.060376227544730494,0.003645288852533073,-0.0004679407325840589,-0.06513545684380827,0.00424262773825161,-0.00022727277324724796,-0.06159120151023728,0.003793476103474655,-0.000587645826223014,-0.1646414078028,0.02710679316328789
59,13.902317271247252,0.0003537661873290737,0.0004942577554208997,0.14837343111757736,0.022014675061602467,0.0005876748209341452,0.17332524817304754,0.030041641654248517,-0.0007868667160097815,-0.17618708347394343,0.031041888383054318,-0.0011104634517398117,-0.21929127856971817,0.04808866485674173,-0.0014134285122669908,-0.20624127280896856,0.042535462609863385,-0.00219517928838786,-0.30705784299465105,0.09428451894452777,0.000539578484190294,0.13529862246566562,0.01830571724110672,0.0005051911434372586,0.1309624012715631,0.017151150546813917
60,14.142012396613584,-0.00029171190230200763,-0.00024319334259249615,-0.06523206804318243,0.004255222701190384,-0.00037381187361376606,-0.09851098396240228,0.00970441396124068,-0.0006418501094641091,-0.14419378431450539,0.020791847434938098,-0.00045052987891927565,-0.08926489899336741,0.007968222192296088,0.0005404872558864955,0.08595510452156195,0.007388279993312642,0.0004161554723865387,0.06344396113110964,0.004025136204005752,-0.00029762652331739685,-0.07279297063782952,0.005298816574279911,-0.000389520415701471,-0.09849182549446946,0.009700639689233022
61,14.381707521979918,-0.0009684906229307331,-0.0006854215025992523,-0.17925569953341566,0.032132605815214196,-0.0008518628081259003,-0.21888046661458962,0.047908658665420475,0.00010442288500653856,0.02343408239834156,0.0005491562178522617,0.00024395316141211142,0.0482839636808407,0.002331341148732744,0.0010296419116004071,0.13575901428981382,0.018430509960941872,0.0004545805744455704,0.05745684869982884,0.0033012894625150226,-0.0007661186812309475,-0.18433847856532948,0.03398067467978043,-0.0005780810392347886,-0.14380064081756505,0.02067862429954236
62,14.62140264734625,-0.0008838040575967935,-0.000685907282403404,-0.1914625038726729,0.036657890389193294,-0.00021755552464641575,-0.059663748647357226,0.003559762902655021,-0.00014745666492769214,-0.04087821663192301,0.0016710285950064271,-0.0002429610847867781,-0.05940300990078587,0.0035287175852728634,-0.00046732440069502114,-0.080168672331192,0.006427016023346031,-0.000498757819851234,-0.0820208786656224,0.006727424537080751,-0.0004541428546424391,-0.11874545661813823,0.014100483467450148,-9.006865536223412e-05,-0.024347274134397117,0.0005927897577754828
63,14.861097772712581,7.419279702843324e-05,-9.891352714100791e-06,-0.0031643334954574763,1.0013006470474132e-05,-5.951386891719865e-05,-0.018705393283265488,0.00034989173788163363,0.0004490269019260614,0.10635463135410185,0.011311307610466904,0.00031153213782846305,0.06507753584271198,0.004235085671359462,-4.077630442390837e-05,-0.005958279349905042,3.5501092811504844e-05,-0.00035710200288374195,-0.05002115897712322,0.002502116345414635,-0.00011117151994298001,-0.030687211957968547,0.0009417049777532879,-0.00015624274819708893,-0.04458778609871975,0.001988070669185186
64,15.100792898078913,0.0004690507223627942,0.00039393966729217323,0.11252268810823679,0.012661355339103533,0.00020134635269780773,0.056503617286837636,0.0031926587664974164,5.850626047989235e-05,0.01376603251263998,0.000189503651139061,-0.0001399816162413869,-0.029048362349165684,0.0008438073551684265,0.00035613503381155066,0.046805241218682084,0.002190730605539017,0.0004338887664188197,0.05466466130122368,0.002988225195177502,-5.846704353103118e-05,-0.015711970419403823,0.00024686601446022077,-0.0006201420125275202,-0.17229109198244358,0.02968422037650283
65,15.340488023445245,-0.00014470216791975267,-0.0002504563502246996,-0.08477406353366072,0.007186641848009144,-0.00031795711507629355,-0.10573568936611116,0.011180036005726752,0.0007250309310681545,0.1874251272963161,0.03512817834204029,0.0003270340002605745,0.07456042684054133,0.005559257250643716,0.0013284355930641633,0.18548938561696432,0.034406312176558894,0.0011548030060576434,0.15457346099032931,0.023892954842528853,-0.00013040512531044,-0.036988066106450564,0.0013681170342951568,-0.0004789389801190835,-0.1404427418320759,0.019724163733311116
66,15.580183148811576,-0.00011789571605386404,-0.000652338297221308,-0.18965130519113382,0.03596761756070058,-0.0007943240331407677,-0.22688342146693252,0.051476086936541744,0.000621363398146101,0.15189286739840469,0.02307144316650935,0.00025397933071495243,0.05475632430399476,0.0029982550512842477,0.0002657233151159938,0.03829816108020771,0.0014667491421255369,0.00027029916010327124,0.03734577029116982,0.0013947065586408219,-0.00036959486724989364,-0.10428558131562264,0.010875482470337343,-0.00037994154019331517,-0.1108325343324439,0.012283850666552356
67,15.819878274177908,0.0005117504709825408,-1.7540034612648256e-05,-0.005347200202279169,2.859255000325438e-05,-0.0002531415650303546,-0.0758196122689271,0.00574861360461044,0.0008522932698315683,0.21300236192080552,0.04537000618384183,0.0005167823967494671,0.11390617572509622,0.012974616868316498,0.0008066705511317074,0.11432774387586174,0.01307083301974464,-3.685789924475503e-05,-0.0050076558579506105,2.5076617191667062e-05,0.00041264535422988805,0.11739217141211251,0.013780921908850807,0.0004099224811878289,0.12056355984999498,0.014535571963703321
68,16.05957339954424,-0.0005610370237529686,-0.0008310875539063832,-0.21872454341933545,0.04784042589399676,-0.0012053884430875607,-0.31167348936307104,0.09714036397175237,0.0009351196121025263,0.20976674014890664,0.044002085272698915,0.0011336127759436555,0.22427372410981597,0.05029870332608584,0.0012112504769173492,0.15939100535922052,0.025405492589423064,0.001842653039656584,0.2324458959544377,0.054031094546061295,-0.0004168304105056155,-0.10762916071034925,0.011584036235214189,-0.0005883289540613293,-0.15705180424220175,0.024665269215730853
69,16.299268524910573,0.00050639765546976,-0.00015623746082315117,-0.05513050012594164,0.0030393720441364517,-0.00018204693797125896,-0.06311204292249249,0.003983129961850536,0.000135227541989306,0.03550691403253317,0.001260740944113701,0.00022892307581619584,0.05301289803495507,0.002810367358064543,-0.0005048397781400756,-0.07792950691351902,0.006073008047784208,-0.00045800019218417707,-0.06777390152094619,0.004593301727370912,0.00025877525924233104,0.07915610998764061,0.006265689748375458,0.0004141494905116162,0.13096974215000529,0.017153073358838877
70,16.538963650276905,-0.00027497949568720223,-0.00041757643953238994,-0.13464363057850193,0.0181289072553601,-0.0002161155468806335,-0.06846331701226109,0.004687225776321359,0.0006417628475776937,0.162399288682959,0.026373528964731052,0.001012722401744351,0.22601859297355537,0.05108440436974569,0.0007869605545668487,0.12186118495192075,0.014850148397886237,0.0009248828334913938,0.1372927540673654,0.01884930031940208,-6.133626475810507e-05,-0.0166724728981689,0.00027797135254017653,0.0003189679155964894,0.08963587157717638,0.008034589473400059
71,16.778658775643237,0.0004532322788704511,0.0009603677029731316,0.2873477074264813,0.08256870496325468,0.0007488719255281913,0.2201404447609525,0.04846181541954997,-0.00013228251283956365,-0.032024739451851095,0.0010255839369589478,1.2608618496916553e-05,0.0026921228386472098,7.247525378365911e-06,-4.287965425036478e-05,-0.006061868053291947,3.67462442955215e-05,0.00015434092281859033,0.020916295203241307,0.0004374914050291353,0.0007296402281254772,0.18840349888463487,0.03549587839197261,0.0004784563878845079,0.12772464398083028,0.016313584680029844
72,17.01835390100957,8.813158215679903e-05,0.0004005121041102313,0.11269291860009373,0.012699693902607353,0.0008380338571365471,0.23166725116329787,0.053669715261558525,-0.00010484946740197559,-0.025274409147134993,0.000638795757736781,-0.00010964297200005522,-0.02330986622677662,0.0005433498635102213,3.781868880701649e-06,0.0005552010236425936,3.082481766537838e-07,0.00033366273786744307,0.04695695921428768,0.002204956018652276,0.00013535295734906093,0.03802762077434223,0.0014460999417571848,0.00047289071534492637,0.13735495864338165,0.018866384663925085
73,17.2580490263759,0.0006083115635558518,-0.00023732495972608665,-0.05246457585683495,0.002752531719837589,-0.00016524917423512724,-0.03589088341345215,0.001288155512198015,-0.00034301418931771303,-0.06899932790153436,0.0047609072508634585,-0.00032279016084841753,-0.05726605449254226,0.0032794009971428197,0.0004509484056458348,0.05499134362260862,0.0030240478734198184,0.0007960928690405448,0.09306356282906537,0.008660826726439396,-0.0003522656079202431,-0.07484263329316328,0.005601419758254911,-0.0005684076983293785,-0.12485068119482996,0.015587692594813067
74,17.497744151742232,-0.0009585794410112972,-0.0009456441117723036,-0.25128030074316854,0.06314178954157723,-0.0005314857218426545,-0.13875365186251992,0.019252575905185372,-0.0013127329428444735,-0.24230835704509301,0.05871333989389227,-0.0018847903861280225,-0.30683102156073877,0.09414527579200653,-0.0012092871596188829,-0.127330851990357,0.016213145868590205,-0.0015236624927353816,-0.15379472727637764,0.023652818138015376,-0.0007530004712195361,-0.1759452567062553,0.03095673335743008,-0.0008881414146240915,-0.2145441056659769,0.04602917327601387
75,17.737439277108564,-0.0010321010894703453,-0.0010304876350634743,-0.24459284309194804,0.05982565889180231,-0.0005595035275326377,-0.13047457443881286,0.017023614574989316,-0.0015188401549628223,-0.28534863102852115,0.08142384122985111,-0.002671853182685507,-0.4427112030574741,0.19599320931259606,-0.0013775725216894617,-0.15727662682988044,0.024735937346985475,-0.0023809964790794226,-0.2605895127575951,0.06790689415924082,-0.0010139502638927386,-0.2223840360850544,0.049454659505478775,-0.0012835709675755717,-0.29104422818054654,0.08470674275721005
76,17.977134402474896,-0.00047158736652769457,-0.0008463658564882669,-0.2248338740376649,0.05055027091478455,-0.001254712533680994,-0.3274688124104618,0.10723582310151822,-0.0009059515570106674,-0.18810374756198608,0.03538301984686339,-0.002044716959274716,-0.37442933843519455,0.14019732948101746,-0.0010086182647214739,-0.14278753905847152,0.020388281310374536,-0.0015956356244672734,-0.2165437582812351,0.04689119925056196,-0.0009785239952832432,-0.22246208236574497,0.0494893780905035,-0.0017630005702988832,-0.4143707783891947,0.17170314198286715
77,18.216829527841227,0.00030369694142098316,-0.00039425183333001884,-0.11427477412641553,0.013058724001643287,-0.0010893285003513622,-0.3102113017298758,0.09623105172094408,-0.0005055702236135348,-0.0949256071723539,0.009010870897040049,-0.0018678718962895685,-0.3093094460088095,0.09567233339027661,-0.0006897396046954365,-0.07798444749374334,0.006081574050904411,-0.002751697878372134,-0.2982442302599799,0.08894962088336791,-0.00022473421506965098,-0.05384294430882612,0.002899062651843352,-0.0007771813539600206,-0.1925015034515024,0.03705682883108879
78,18.45652465320756,-0.001620027356672849,-0.0012561682766841884,-0.3534521101562181,0.12492839417388336,-0.0011617655057061139,-0.3211613942703303,0.10314464116966258,0.0009590251651905948,0.22341488489484834,0.04991421079257834,0.0007112733116923471,0.14613788363684937,0.021356281033857328,0.0007116449711796955,0.08941624636777236,0.007995265114502163,0.0004177849745388813,0.05032158738386961,0.002532262156832425,-0.00031642429289966106,-0.08157835034351026,0.0066550272447685,0.0001798396031507694,0.0479338802147732,0.0022976568724442257
79,18.69621977857389,-0.0006429915192872307,-0.0005773146917974774,-0.17208123562531807,0.029611951654336235,-0.00016620426223550998,-0.048672669111821394,0.0023690287184688526,0.000806871776355204,0.19319146967931325,0.03732294395685301,0.0007983543328394912,0.1685866992192666,0.028421475153647468,0.0011443206651549952,0.16517706548282204,0.027283462961516486,0.0006856919262465355,0.09488105544754429,0.009002414682839972,-1.219060324330677e-05,-0.003309190078744059,1.095073897725811e-05,0.0007422126577936777,0.20829412629200064,0.04338644304774791
80,18.935914903940223,3.370914007279046e-05,-0.0004414837356272072,-0.13188007793967002,0.01739235495737344,-0.0003965626374040425,-0.11638536702990147,0.013545553658684874,0.0002136024905638312,0.05685300371476718,0.0032322640313913317,0.0006594491783508808,0.15480059768828305,0.023963225044649664,0.0004555409415184018,0.0738340290611648,0.00545146384740493,0.0006328173537132822,0.09832319881145334,0.00966745142451658,0.00022165755066993174,0.058921596994897976,0.0034717545924291705,0.0004320139130793989,0.11872491383519998,0.01409560516517566
81,19.175610029306554,-0.000288824993957758,-0.00043300365161869656,-0.13592059589445227,0.01847440838830299,-0.0005423303879161587,-0.16725524675418382,0.02797431756680291,0.00044511364823942304,0.10438151994526146,0.010895501706083015,0.0008034675037933284,0.166174821570497,0.027614071323986515,0.0005559812177669544,0.08488060499175618,0.007204717103766544,0.0005086222340847243,0.07443756413198377,0.005540950953903195,-0.00015921347873499642,-0.04485276630646303,0.0020117706453421855,-0.0003495293059891887,-0.10179938320262728,0.010363114420435353
